id,info_metric,info_get_better,info_technique,info_was_taught,strata,treatment
686,Weight,2,,0.0,24.0,0.0
686,Touch,2,,0.0,24.0,0.0
686,Loom,2,,0.0,24.0,0.0
686,Sidda Tightness,2,,0.0,24.0,0.0
686,Inputs,2,,0.0,24.0,0.0
686,Loom Tightness,2,,0.0,24.0,0.0
686,Design Accuracy,2,,0.0,24.0,0.0
686,Sidda Packedness,2,,0.0,24.0,0.0
686,Design Ability,2,,0.0,24.0,0.0
686,Overall,2,,0.0,24.0,0.0
528,Packedness,1,,0.0,24.0,1.0
528,Corners,1,,0.0,24.0,1.0
528,Waviness,1,,0.0,24.0,1.0
528,Weight,1,,0.0,24.0,1.0
528,Touch,1,,0.0,24.0,1.0
528,Loom,1,,0.0,24.0,1.0
528,Sidda Tightness,1,,0.0,24.0,1.0
528,Inputs,1,,0.0,24.0,1.0
528,Loom Tightness,1,,0.0,24.0,1.0
528,Design Accuracy,1,,0.0,24.0,1.0
528,Sidda Packedness,1,,0.0,24.0,1.0
528,Design Ability,1,,0.0,24.0,1.0
528,Overall,1,,0.0,24.0,1.0
512,Packedness,1,,0.0,23.0,1.0
512,Corners,1,,0.0,23.0,1.0
512,Waviness,1,,0.0,23.0,1.0
512,Weight,1,,0.0,23.0,1.0
512,Touch,1,,0.0,23.0,1.0
512,Loom,2,,0.0,23.0,1.0
512,Sidda Tightness,1,1.0,1.0,23.0,1.0
512,Inputs,1,,0.0,23.0,1.0
512,Loom Tightness,1,,0.0,23.0,1.0
512,Design Accuracy,1,1.0,1.0,23.0,1.0
512,Sidda Packedness,1,,0.0,23.0,1.0
512,Design Ability,1,,0.0,23.0,1.0
512,Overall,1,,0.0,23.0,1.0
518,Packedness,1,1.0,1.0,24.0,1.0
518,Corners,2,,0.0,24.0,1.0
518,Waviness,1,1.0,1.0,24.0,1.0
518,Weight,1,,0.0,24.0,1.0
518,Touch,1,1.0,1.0,24.0,1.0
518,Loom,2,,0.0,24.0,1.0
518,Sidda Tightness,1,,0.0,24.0,1.0
518,Inputs,2,,0.0,24.0,1.0
518,Loom Tightness,1,,0.0,24.0,1.0
518,Design Accuracy,1,,0.0,24.0,1.0
518,Sidda Packedness,1,,0.0,24.0,1.0
518,Design Ability,1,,0.0,24.0,1.0
518,Overall,1,,0.0,24.0,1.0
622,Packedness,1,1.0,1.0,23.0,1.0
622,Corners,1,,0.0,23.0,1.0
622,Waviness,1,,0.0,23.0,1.0
622,Weight,1,1.0,1.0,23.0,1.0
622,Touch,1,1.0,1.0,23.0,1.0
622,Loom,2,,0.0,23.0,1.0
622,Sidda Tightness,1,,0.0,23.0,1.0
622,Inputs,1,,0.0,23.0,1.0
622,Loom Tightness,1,,0.0,23.0,1.0
622,Design Accuracy,1,,0.0,23.0,1.0
622,Sidda Packedness,1,1.0,1.0,23.0,1.0
622,Design Ability,1,,0.0,23.0,1.0
622,Overall,1,,0.0,23.0,1.0
547,Packedness,1,,0.0,23.0,1.0
547,Corners,1,,0.0,23.0,1.0
547,Waviness,1,,0.0,23.0,1.0
547,Weight,1,,0.0,23.0,1.0
547,Touch,1,,0.0,23.0,1.0
547,Loom,1,,0.0,23.0,1.0
547,Sidda Tightness,1,1.0,1.0,23.0,1.0
547,Inputs,1,,0.0,23.0,1.0
547,Loom Tightness,1,,0.0,23.0,1.0
547,Design Accuracy,1,,0.0,23.0,1.0
547,Sidda Packedness,1,,0.0,23.0,1.0
547,Design Ability,1,,0.0,23.0,1.0
547,Overall,1,,0.0,23.0,1.0
680,Packedness,2,,0.0,22.0,0.0
680,Corners,2,,0.0,22.0,0.0
680,Waviness,2,,0.0,22.0,0.0
680,Weight,2,,0.0,22.0,0.0
680,Touch,2,,0.0,22.0,0.0
680,Loom,2,,0.0,22.0,0.0
680,Sidda Tightness,2,,0.0,22.0,0.0
680,Inputs,2,,0.0,22.0,0.0
680,Loom Tightness,2,,0.0,22.0,0.0
680,Design Accuracy,2,,0.0,22.0,0.0
680,Sidda Packedness,2,,0.0,22.0,0.0
680,Design Ability,2,,0.0,22.0,0.0
680,Overall,2,,0.0,22.0,0.0
537,Packedness,1,,0.0,23.0,0.0
537,Corners,1,,0.0,23.0,0.0
537,Waviness,1,,0.0,23.0,0.0
537,Weight,1,1.0,1.0,23.0,0.0
537,Touch,1,,0.0,23.0,0.0
537,Loom,1,,0.0,23.0,0.0
537,Sidda Tightness,1,,0.0,23.0,0.0
537,Inputs,1,,0.0,23.0,0.0
537,Loom Tightness,1,,0.0,23.0,0.0
537,Design Accuracy,1,1.0,1.0,23.0,0.0
537,Sidda Packedness,1,,0.0,23.0,0.0
537,Design Ability,1,,0.0,23.0,0.0
537,Overall,1,,0.0,23.0,0.0
524,Packedness,1,,0.0,23.0,0.0
524,Corners,1,,0.0,23.0,0.0
524,Waviness,1,,0.0,23.0,0.0
524,Weight,2,,0.0,23.0,0.0
524,Touch,2,,0.0,23.0,0.0
524,Loom,2,,0.0,23.0,0.0
524,Sidda Tightness,1,,0.0,23.0,0.0
524,Inputs,1,,0.0,23.0,0.0
524,Loom Tightness,2,,0.0,23.0,0.0
524,Design Accuracy,1,,0.0,23.0,0.0
524,Sidda Packedness,2,,0.0,23.0,0.0
524,Design Ability,1,,0.0,23.0,0.0
524,Overall,1,,0.0,23.0,0.0
538,Packedness,2,,0.0,23.0,0.0
538,Corners,2,,0.0,23.0,0.0
538,Waviness,2,,0.0,23.0,0.0
538,Weight,2,,0.0,23.0,0.0
538,Touch,2,,0.0,23.0,0.0
538,Loom,2,,0.0,23.0,0.0
538,Sidda Tightness,2,,0.0,23.0,0.0
538,Inputs,2,,0.0,23.0,0.0
538,Loom Tightness,2,,0.0,23.0,0.0
538,Design Accuracy,2,,0.0,23.0,0.0
538,Sidda Packedness,2,,0.0,23.0,0.0
538,Design Ability,2,,0.0,23.0,0.0
538,Overall,2,,0.0,23.0,0.0
501,Packedness,2,,0.0,23.0,0.0
501,Corners,2,,0.0,23.0,0.0
501,Waviness,2,,0.0,23.0,0.0
501,Weight,2,,0.0,23.0,0.0
501,Touch,2,,0.0,23.0,0.0
501,Loom,2,,0.0,23.0,0.0
501,Sidda Tightness,2,,0.0,23.0,0.0
501,Inputs,2,,0.0,23.0,0.0
501,Loom Tightness,2,,0.0,23.0,0.0
501,Design Accuracy,2,,0.0,23.0,0.0
501,Sidda Packedness,2,,0.0,23.0,0.0
501,Design Ability,2,,0.0,23.0,0.0
501,Overall,2,,0.0,23.0,0.0
629,Packedness,2,,0.0,21.0,0.0
629,Corners,2,,0.0,21.0,0.0
629,Waviness,2,,0.0,21.0,0.0
629,Weight,2,,0.0,21.0,0.0
629,Touch,2,,0.0,21.0,0.0
629,Loom,2,,0.0,21.0,0.0
629,Sidda Tightness,2,,0.0,21.0,0.0
629,Inputs,2,,0.0,21.0,0.0
629,Loom Tightness,2,,0.0,21.0,0.0
629,Design Accuracy,2,,0.0,21.0,0.0
629,Sidda Packedness,2,,0.0,21.0,0.0
629,Design Ability,2,,0.0,21.0,0.0
629,Overall,2,,0.0,21.0,0.0
509,Packedness,2,,0.0,23.0,0.0
509,Corners,2,,0.0,23.0,0.0
509,Waviness,2,,0.0,23.0,0.0
509,Weight,2,,0.0,23.0,0.0
509,Touch,2,,0.0,23.0,0.0
509,Loom,2,,0.0,23.0,0.0
509,Sidda Tightness,2,,0.0,23.0,0.0
509,Inputs,2,,0.0,23.0,0.0
509,Loom Tightness,2,,0.0,23.0,0.0
509,Design Accuracy,2,,0.0,23.0,0.0
509,Sidda Packedness,2,,0.0,23.0,0.0
509,Design Ability,2,,0.0,23.0,0.0
509,Overall,2,,0.0,23.0,0.0
514,Packedness,2,,0.0,21.0,0.0
514,Corners,2,,0.0,21.0,0.0
514,Waviness,2,,0.0,21.0,0.0
514,Weight,2,,0.0,21.0,0.0
514,Touch,2,,0.0,21.0,0.0
514,Loom,2,,0.0,21.0,0.0
514,Sidda Tightness,2,,0.0,21.0,0.0
514,Inputs,2,,0.0,21.0,0.0
514,Loom Tightness,2,,0.0,21.0,0.0
514,Design Accuracy,1,,0.0,21.0,0.0
514,Sidda Packedness,2,,0.0,21.0,0.0
514,Design Ability,1,,0.0,21.0,0.0
514,Overall,2,,0.0,21.0,0.0
624,Packedness,2,,0.0,24.0,0.0
624,Corners,2,,0.0,24.0,0.0
624,Waviness,2,,0.0,24.0,0.0
624,Weight,2,1.0,1.0,24.0,0.0
624,Touch,2,,0.0,24.0,0.0
624,Loom,2,,0.0,24.0,0.0
624,Sidda Tightness,2,,0.0,24.0,0.0
624,Inputs,2,,0.0,24.0,0.0
624,Loom Tightness,2,,0.0,24.0,0.0
624,Design Accuracy,2,,0.0,24.0,0.0
624,Sidda Packedness,2,,0.0,24.0,0.0
624,Design Ability,2,,0.0,24.0,0.0
624,Overall,2,,0.0,24.0,0.0
667,Packedness,1,,0.0,24.0,0.0
667,Corners,2,,0.0,24.0,0.0
667,Waviness,2,,0.0,24.0,0.0
667,Weight,1,,0.0,24.0,0.0
667,Touch,2,,0.0,24.0,0.0
667,Loom,2,,0.0,24.0,0.0
667,Sidda Tightness,2,,0.0,24.0,0.0
667,Inputs,2,,0.0,24.0,0.0
667,Loom Tightness,2,,0.0,24.0,0.0
667,Design Accuracy,1,,0.0,24.0,0.0
667,Sidda Packedness,2,,0.0,24.0,0.0
667,Design Ability,1,,0.0,24.0,0.0
667,Overall,1,,0.0,24.0,0.0
548,Packedness,1,,0.0,23.0,0.0
548,Corners,1,,0.0,23.0,0.0
548,Waviness,1,,0.0,23.0,0.0
548,Weight,1,1.0,1.0,23.0,0.0
548,Touch,1,,0.0,23.0,0.0
548,Loom,1,,0.0,23.0,0.0
548,Sidda Tightness,1,,0.0,23.0,0.0
548,Inputs,1,,0.0,23.0,0.0
548,Loom Tightness,1,,0.0,23.0,0.0
548,Design Accuracy,1,1.0,1.0,23.0,0.0
548,Sidda Packedness,1,,0.0,23.0,0.0
548,Design Ability,1,,0.0,23.0,0.0
548,Overall,1,,0.0,23.0,0.0
550,Packedness,1,,0.0,23.0,1.0
550,Corners,1,1.0,1.0,23.0,1.0
550,Waviness,1,,0.0,23.0,1.0
550,Weight,1,,0.0,23.0,1.0
550,Touch,2,,0.0,23.0,1.0
550,Loom,2,,0.0,23.0,1.0
550,Sidda Tightness,1,,0.0,23.0,1.0
550,Inputs,1,,0.0,23.0,1.0
550,Loom Tightness,2,,0.0,23.0,1.0
550,Design Accuracy,1,,0.0,23.0,1.0
550,Sidda Packedness,2,,0.0,23.0,1.0
550,Design Ability,1,,0.0,23.0,1.0
550,Overall,1,,0.0,23.0,1.0
628,Packedness,2,,0.0,21.0,0.0
628,Corners,2,,0.0,21.0,0.0
628,Waviness,2,,0.0,21.0,0.0
628,Weight,2,,0.0,21.0,0.0
628,Touch,2,,0.0,21.0,0.0
628,Loom,2,,0.0,21.0,0.0
628,Sidda Tightness,2,,0.0,21.0,0.0
628,Inputs,2,,0.0,21.0,0.0
628,Loom Tightness,2,,0.0,21.0,0.0
628,Design Accuracy,2,,0.0,21.0,0.0
628,Sidda Packedness,2,,0.0,21.0,0.0
628,Design Ability,2,,0.0,21.0,0.0
628,Overall,2,,0.0,21.0,0.0
596,Packedness,1,,0.0,21.0,0.0
596,Corners,1,,0.0,21.0,0.0
596,Waviness,1,,0.0,21.0,0.0
596,Weight,1,,0.0,21.0,0.0
596,Touch,1,,0.0,21.0,0.0
596,Loom,1,,0.0,21.0,0.0
596,Sidda Tightness,1,,0.0,21.0,0.0
596,Inputs,1,,0.0,21.0,0.0
596,Loom Tightness,1,,0.0,21.0,0.0
596,Design Accuracy,1,,0.0,21.0,0.0
596,Sidda Packedness,1,,0.0,21.0,0.0
596,Design Ability,1,,0.0,21.0,0.0
596,Overall,1,,0.0,21.0,0.0
536,Packedness,1,,0.0,23.0,1.0
536,Corners,1,,0.0,23.0,1.0
536,Waviness,2,,0.0,23.0,1.0
536,Weight,1,1.0,1.0,23.0,1.0
536,Touch,2,,0.0,23.0,1.0
536,Loom,2,,0.0,23.0,1.0
536,Sidda Tightness,1,1.0,1.0,23.0,1.0
536,Inputs,1,,0.0,23.0,1.0
536,Loom Tightness,1,1.0,1.0,23.0,1.0
536,Design Accuracy,1,1.0,1.0,23.0,1.0
536,Sidda Packedness,2,,0.0,23.0,1.0
536,Design Ability,1,,0.0,23.0,1.0
536,Overall,1,,0.0,23.0,1.0
638,Packedness,2,,0.0,23.0,0.0
638,Corners,2,,0.0,23.0,0.0
638,Waviness,2,,0.0,23.0,0.0
638,Weight,2,,0.0,23.0,0.0
638,Touch,2,,0.0,23.0,0.0
638,Loom,2,,0.0,23.0,0.0
638,Sidda Tightness,2,,0.0,23.0,0.0
638,Inputs,2,,0.0,23.0,0.0
638,Loom Tightness,2,,0.0,23.0,0.0
638,Design Accuracy,2,,0.0,23.0,0.0
638,Sidda Packedness,2,,0.0,23.0,0.0
638,Design Ability,2,,0.0,23.0,0.0
638,Overall,2,,0.0,23.0,0.0
560,Packedness,2,,0.0,23.0,0.0
560,Corners,2,,0.0,23.0,0.0
560,Waviness,2,,0.0,23.0,0.0
560,Weight,2,,0.0,23.0,0.0
560,Touch,2,,0.0,23.0,0.0
560,Loom,2,,0.0,23.0,0.0
560,Sidda Tightness,2,,0.0,23.0,0.0
560,Inputs,2,,0.0,23.0,0.0
560,Loom Tightness,2,,0.0,23.0,0.0
560,Design Accuracy,2,,0.0,23.0,0.0
560,Sidda Packedness,2,,0.0,23.0,0.0
560,Design Ability,2,,0.0,23.0,0.0
560,Overall,2,,0.0,23.0,0.0
679,Packedness,1,,0.0,21.0,1.0
679,Corners,1,,0.0,21.0,1.0
679,Waviness,1,,0.0,21.0,1.0
679,Weight,1,1.0,1.0,21.0,1.0
679,Touch,1,,0.0,21.0,1.0
679,Loom,2,,0.0,21.0,1.0
679,Sidda Tightness,1,,0.0,21.0,1.0
679,Inputs,1,,0.0,21.0,1.0
679,Loom Tightness,2,,0.0,21.0,1.0
679,Design Accuracy,1,,0.0,21.0,1.0
679,Sidda Packedness,1,,0.0,21.0,1.0
679,Design Ability,1,,0.0,21.0,1.0
679,Overall,1,,0.0,21.0,1.0
678,Packedness,1,,0.0,24.0,0.0
678,Corners,1,,0.0,24.0,0.0
678,Waviness,2,,0.0,24.0,0.0
678,Weight,1,,0.0,24.0,0.0
678,Touch,2,,0.0,24.0,0.0
678,Loom,1,,0.0,24.0,0.0
678,Sidda Tightness,2,,0.0,24.0,0.0
678,Inputs,1,,0.0,24.0,0.0
678,Loom Tightness,2,,0.0,24.0,0.0
678,Design Accuracy,1,1.0,1.0,24.0,0.0
678,Sidda Packedness,2,,0.0,24.0,0.0
678,Design Ability,1,,0.0,24.0,0.0
678,Overall,1,,0.0,24.0,0.0
689,Packedness,1,,0.0,24.0,0.0
689,Corners,1,,0.0,24.0,0.0
689,Waviness,1,,0.0,24.0,0.0
689,Weight,1,,0.0,24.0,0.0
689,Touch,1,,0.0,24.0,0.0
689,Loom,1,,0.0,24.0,0.0
689,Sidda Tightness,1,1.0,1.0,24.0,0.0
689,Inputs,1,,0.0,24.0,0.0
689,Loom Tightness,1,,0.0,24.0,0.0
689,Design Accuracy,1,1.0,1.0,24.0,0.0
689,Sidda Packedness,1,,0.0,24.0,0.0
689,Design Ability,1,,0.0,24.0,0.0
689,Overall,1,,0.0,24.0,0.0
674,Packedness,2,,0.0,21.0,0.0
674,Corners,2,,0.0,21.0,0.0
674,Waviness,2,,0.0,21.0,0.0
674,Weight,2,,0.0,21.0,0.0
674,Touch,2,,0.0,21.0,0.0
674,Loom,2,,0.0,21.0,0.0
674,Sidda Tightness,2,,0.0,21.0,0.0
674,Inputs,2,,0.0,21.0,0.0
674,Loom Tightness,2,,0.0,21.0,0.0
674,Design Accuracy,2,,0.0,21.0,0.0
674,Sidda Packedness,2,,0.0,21.0,0.0
674,Design Ability,2,,0.0,21.0,0.0
674,Overall,2,,0.0,21.0,0.0
601,Packedness,1,,0.0,23.0,1.0
601,Corners,1,,0.0,23.0,1.0
601,Waviness,1,,0.0,23.0,1.0
601,Weight,1,1.0,1.0,23.0,1.0
601,Touch,1,,0.0,23.0,1.0
601,Loom,2,,0.0,23.0,1.0
601,Sidda Tightness,1,,0.0,23.0,1.0
601,Inputs,1,,0.0,23.0,1.0
601,Loom Tightness,1,,0.0,23.0,1.0
601,Design Accuracy,1,1.0,1.0,23.0,1.0
601,Sidda Packedness,1,,0.0,23.0,1.0
601,Design Ability,1,,0.0,23.0,1.0
601,Overall,1,,0.0,23.0,1.0
675,Packedness,1,1.0,1.0,21.0,0.0
675,Corners,2,,0.0,21.0,0.0
675,Waviness,2,,0.0,21.0,0.0
675,Weight,2,,0.0,21.0,0.0
675,Touch,2,,0.0,21.0,0.0
675,Loom,2,,0.0,21.0,0.0
675,Sidda Tightness,2,,0.0,21.0,0.0
675,Inputs,2,,0.0,21.0,0.0
675,Loom Tightness,2,,0.0,21.0,0.0
675,Design Accuracy,2,,0.0,21.0,0.0
675,Sidda Packedness,2,,0.0,21.0,0.0
675,Design Ability,2,,0.0,21.0,0.0
675,Overall,2,,0.0,21.0,0.0
573,Packedness,1,,0.0,21.0,1.0
573,Corners,1,,0.0,21.0,1.0
573,Waviness,1,,0.0,21.0,1.0
573,Weight,1,,0.0,21.0,1.0
573,Touch,1,,0.0,21.0,1.0
573,Loom,1,,0.0,21.0,1.0
573,Sidda Tightness,1,1.0,1.0,21.0,1.0
573,Inputs,1,,0.0,21.0,1.0
573,Loom Tightness,1,,0.0,21.0,1.0
573,Design Accuracy,1,,0.0,21.0,1.0
573,Sidda Packedness,1,,0.0,21.0,1.0
573,Design Ability,1,,0.0,21.0,1.0
573,Overall,1,,0.0,21.0,1.0
668,Packedness,1,,0.0,21.0,0.0
668,Corners,1,,0.0,21.0,0.0
668,Waviness,1,,0.0,21.0,0.0
668,Weight,1,1.0,1.0,21.0,0.0
668,Touch,2,,0.0,21.0,0.0
668,Loom,2,,0.0,21.0,0.0
668,Sidda Tightness,1,,0.0,21.0,0.0
668,Inputs,2,,0.0,21.0,0.0
668,Loom Tightness,2,,0.0,21.0,0.0
668,Design Accuracy,1,,0.0,21.0,0.0
668,Sidda Packedness,1,,0.0,21.0,0.0
668,Design Ability,1,,0.0,21.0,0.0
668,Overall,1,,0.0,21.0,0.0
666,Packedness,1,,0.0,23.0,0.0
666,Corners,2,,0.0,23.0,0.0
666,Waviness,2,,0.0,23.0,0.0
666,Weight,2,1.0,1.0,23.0,0.0
666,Touch,2,,0.0,23.0,0.0
666,Loom,2,,0.0,23.0,0.0
666,Sidda Tightness,1,,0.0,23.0,0.0
666,Inputs,2,,0.0,23.0,0.0
666,Loom Tightness,2,,0.0,23.0,0.0
666,Design Accuracy,1,,0.0,23.0,0.0
666,Sidda Packedness,2,,0.0,23.0,0.0
666,Design Ability,2,,0.0,23.0,0.0
666,Overall,1,,0.0,23.0,0.0
648,Packedness,2,,0.0,21.0,0.0
648,Corners,2,,0.0,21.0,0.0
648,Waviness,2,,0.0,21.0,0.0
648,Weight,2,,0.0,21.0,0.0
648,Touch,2,,0.0,21.0,0.0
648,Loom,2,,0.0,21.0,0.0
648,Sidda Tightness,2,,0.0,21.0,0.0
648,Inputs,2,,0.0,21.0,0.0
648,Loom Tightness,2,,0.0,21.0,0.0
648,Design Accuracy,2,,0.0,21.0,0.0
648,Sidda Packedness,2,,0.0,21.0,0.0
648,Design Ability,2,,0.0,21.0,0.0
648,Overall,2,,0.0,21.0,0.0
611,Packedness,1,,0.0,21.0,1.0
611,Corners,1,1.0,1.0,21.0,1.0
611,Waviness,1,,0.0,21.0,1.0
611,Weight,1,,0.0,21.0,1.0
611,Touch,1,,0.0,21.0,1.0
611,Loom,2,,0.0,21.0,1.0
611,Sidda Tightness,1,,0.0,21.0,1.0
611,Inputs,1,,0.0,21.0,1.0
611,Loom Tightness,1,,0.0,21.0,1.0
611,Design Accuracy,1,1.0,1.0,21.0,1.0
611,Sidda Packedness,1,,0.0,21.0,1.0
611,Design Ability,1,,0.0,21.0,1.0
611,Overall,1,,0.0,21.0,1.0
620,Packedness,1,,0.0,21.0,1.0
620,Corners,1,,0.0,21.0,1.0
620,Waviness,1,,0.0,21.0,1.0
620,Weight,1,,0.0,21.0,1.0
620,Touch,1,,0.0,21.0,1.0
620,Loom,2,,0.0,21.0,1.0
620,Sidda Tightness,1,1.0,1.0,21.0,1.0
620,Inputs,2,,0.0,21.0,1.0
620,Loom Tightness,1,,0.0,21.0,1.0
620,Design Accuracy,1,,0.0,21.0,1.0
620,Sidda Packedness,1,,0.0,21.0,1.0
620,Design Ability,1,,0.0,21.0,1.0
620,Overall,1,,0.0,21.0,1.0
687,Packedness,2,,0.0,23.0,0.0
687,Corners,2,,0.0,23.0,0.0
687,Waviness,2,,0.0,23.0,0.0
687,Weight,2,,0.0,23.0,0.0
687,Touch,2,,0.0,23.0,0.0
687,Loom,2,,0.0,23.0,0.0
687,Sidda Tightness,2,,0.0,23.0,0.0
687,Inputs,2,,0.0,23.0,0.0
687,Loom Tightness,2,,0.0,23.0,0.0
687,Design Accuracy,2,,0.0,23.0,0.0
687,Sidda Packedness,2,,0.0,23.0,0.0
687,Design Ability,2,,0.0,23.0,0.0
687,Overall,2,,0.0,23.0,0.0
632,Packedness,1,,0.0,22.0,0.0
632,Corners,1,,0.0,22.0,0.0
632,Waviness,1,,0.0,22.0,0.0
632,Weight,1,,0.0,22.0,0.0
632,Touch,1,,0.0,22.0,0.0
632,Loom,2,,0.0,22.0,0.0
632,Sidda Tightness,1,,0.0,22.0,0.0
632,Inputs,1,1.0,1.0,22.0,0.0
632,Loom Tightness,1,,0.0,22.0,0.0
632,Design Accuracy,1,1.0,1.0,22.0,0.0
632,Sidda Packedness,1,,0.0,22.0,0.0
632,Design Ability,1,,0.0,22.0,0.0
632,Overall,1,,0.0,22.0,0.0
526,Packedness,1,,0.0,23.0,1.0
526,Corners,2,,0.0,23.0,1.0
526,Waviness,1,,0.0,23.0,1.0
526,Weight,1,0.0,1.0,23.0,1.0
526,Touch,2,,0.0,23.0,1.0
526,Loom,2,,0.0,23.0,1.0
526,Sidda Tightness,1,,0.0,23.0,1.0
526,Inputs,2,,0.0,23.0,1.0
526,Loom Tightness,1,,0.0,23.0,1.0
526,Design Accuracy,1,,0.0,23.0,1.0
526,Sidda Packedness,1,,0.0,23.0,1.0
526,Design Ability,1,,0.0,23.0,1.0
526,Overall,1,,0.0,23.0,1.0
626,Packedness,1,1.0,1.0,23.0,1.0
626,Corners,1,,0.0,23.0,1.0
626,Waviness,1,,0.0,23.0,1.0
626,Weight,1,,0.0,23.0,1.0
626,Touch,1,,0.0,23.0,1.0
626,Loom,2,,0.0,23.0,1.0
626,Sidda Tightness,1,1.0,1.0,23.0,1.0
626,Inputs,1,,0.0,23.0,1.0
626,Loom Tightness,2,,0.0,23.0,1.0
626,Design Accuracy,1,,0.0,23.0,1.0
626,Sidda Packedness,1,,0.0,23.0,1.0
626,Design Ability,1,,0.0,23.0,1.0
626,Overall,1,,0.0,23.0,1.0
549,Packedness,1,1.0,1.0,23.0,1.0
549,Corners,1,,0.0,23.0,1.0
549,Waviness,1,,0.0,23.0,1.0
549,Weight,1,1.0,1.0,23.0,1.0
549,Touch,1,,0.0,23.0,1.0
549,Loom,1,,0.0,23.0,1.0
549,Sidda Tightness,1,1.0,1.0,23.0,1.0
549,Inputs,1,,0.0,23.0,1.0
549,Loom Tightness,1,,0.0,23.0,1.0
549,Design Accuracy,1,1.0,1.0,23.0,1.0
549,Sidda Packedness,1,,0.0,23.0,1.0
549,Design Ability,1,,0.0,23.0,1.0
549,Overall,1,,0.0,23.0,1.0
642,Packedness,1,,0.0,23.0,0.0
642,Corners,1,,0.0,23.0,0.0
642,Waviness,1,,0.0,23.0,0.0
642,Weight,1,,0.0,23.0,0.0
642,Touch,1,,0.0,23.0,0.0
642,Loom,1,,0.0,23.0,0.0
642,Sidda Tightness,1,,0.0,23.0,0.0
642,Inputs,1,,0.0,23.0,0.0
642,Loom Tightness,1,,0.0,23.0,0.0
642,Design Accuracy,1,,0.0,23.0,0.0
642,Sidda Packedness,1,,0.0,23.0,0.0
642,Design Ability,1,,0.0,23.0,0.0
642,Overall,1,,0.0,23.0,0.0
534,Packedness,1,,0.0,23.0,1.0
534,Corners,1,,0.0,23.0,1.0
534,Waviness,1,1.0,1.0,23.0,1.0
534,Weight,1,1.0,1.0,23.0,1.0
534,Touch,1,,0.0,23.0,1.0
534,Loom,1,,0.0,23.0,1.0
534,Sidda Tightness,1,1.0,1.0,23.0,1.0
534,Inputs,1,,0.0,23.0,1.0
534,Loom Tightness,1,,0.0,23.0,1.0
534,Design Accuracy,1,,0.0,23.0,1.0
534,Sidda Packedness,1,,0.0,23.0,1.0
534,Design Ability,1,,0.0,23.0,1.0
534,Overall,1,,0.0,23.0,1.0
319,Packedness,1,,0.0,3.0,1.0
319,Corners,1,,0.0,3.0,1.0
319,Waviness,1,,0.0,3.0,1.0
319,Weight,1,1.0,1.0,3.0,1.0
319,Touch,1,,0.0,3.0,1.0
319,Loom,1,,0.0,3.0,1.0
319,Sidda Tightness,1,1.0,1.0,3.0,1.0
319,Inputs,1,,0.0,3.0,1.0
319,Loom Tightness,1,,0.0,3.0,1.0
319,Design Accuracy,1,,0.0,3.0,1.0
319,Sidda Packedness,1,,0.0,3.0,1.0
319,Design Ability,1,,0.0,3.0,1.0
319,Overall,1,,0.0,3.0,1.0
406,Packedness,1,1.0,1.0,2.0,1.0
406,Corners,1,,0.0,2.0,1.0
406,Waviness,1,,0.0,2.0,1.0
406,Weight,1,,0.0,2.0,1.0
406,Touch,1,,0.0,2.0,1.0
406,Loom,2,,0.0,2.0,1.0
406,Sidda Tightness,1,1.0,1.0,2.0,1.0
406,Inputs,1,,0.0,2.0,1.0
406,Loom Tightness,1,,0.0,2.0,1.0
406,Design Accuracy,1,,0.0,2.0,1.0
406,Sidda Packedness,1,,0.0,2.0,1.0
406,Design Ability,1,,0.0,2.0,1.0
406,Overall,1,,0.0,2.0,1.0
465,Packedness,1,,0.0,3.0,1.0
465,Corners,1,,0.0,3.0,1.0
465,Waviness,1,,0.0,3.0,1.0
465,Weight,1,1.0,1.0,3.0,1.0
465,Touch,1,,0.0,3.0,1.0
465,Loom,1,,0.0,3.0,1.0
465,Sidda Tightness,1,1.0,1.0,3.0,1.0
465,Inputs,1,,0.0,3.0,1.0
465,Loom Tightness,1,,0.0,3.0,1.0
465,Design Accuracy,1,1.0,1.0,3.0,1.0
465,Sidda Packedness,1,,0.0,3.0,1.0
465,Design Ability,1,,0.0,3.0,1.0
465,Overall,1,,0.0,3.0,1.0
338,Packedness,1,,0.0,2.0,1.0
338,Corners,1,,0.0,2.0,1.0
338,Waviness,1,,0.0,2.0,1.0
338,Weight,1,,0.0,2.0,1.0
338,Touch,1,,0.0,2.0,1.0
338,Loom,1,,0.0,2.0,1.0
338,Sidda Tightness,1,,0.0,2.0,1.0
338,Inputs,1,,0.0,2.0,1.0
338,Loom Tightness,1,,0.0,2.0,1.0
338,Design Accuracy,1,1.0,1.0,2.0,1.0
338,Sidda Packedness,1,,0.0,2.0,1.0
338,Design Ability,1,,0.0,2.0,1.0
338,Overall,1,,0.0,2.0,1.0
347,Packedness,1,,0.0,2.0,1.0
347,Corners,1,,0.0,2.0,1.0
347,Waviness,1,,0.0,2.0,1.0
347,Weight,1,,0.0,2.0,1.0
347,Touch,1,,0.0,2.0,1.0
347,Loom,2,,0.0,2.0,1.0
347,Sidda Tightness,1,,0.0,2.0,1.0
347,Inputs,2,,0.0,2.0,1.0
347,Loom Tightness,1,,0.0,2.0,1.0
347,Design Accuracy,1,,0.0,2.0,1.0
347,Sidda Packedness,1,1.0,1.0,2.0,1.0
